id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
9422,569943328701095937,0,2015-02-23 11:34:13 -0800,,@USAirways my flight is delayed so I missed my connecting flight. Stuck in Philadelphia over night and no hotel voucher? Thanks for nothing,US Airways,-1
9424,569942656522047490,0,2015-02-23 11:31:32 -0800,"Baltimore, MD ","@USAirways can I speak to a human with some compassion? I wrote an email to discuss my experience and received a generic ""sorry"" email back",US Airways,-1
9425,569942569951600640,0,2015-02-23 11:31:12 -0800,"Arlington, VA","@USAirways take a look at 1715. All F seats filled, so someone upgraded their friend instead of following rules.",US Airways,-1
9427,569941050002972672,0,2015-02-23 11:25:09 -0800,,@USAirways So you understand why I'm resorting to Twitter: No help available at  gate while this occurred or by phone afterward.,US Airways,-1
9430,569940462678749186,0,2015-02-23 11:22:49 -0800,,"@USAirways what's the deal with flight 5268 from DCA to PHL? We boarded on time, left the gate a few mins Late Flight and are now sat on Tarmac?",US Airways,-1
9431,569939368598753280,0,2015-02-23 11:18:29 -0800,@Mister617 follows you,@USAirways stranding a student trying to get to Birmingham in CLT overnight w/o any help.  You can do better than that.  @av_duffy,US Airways,-1
9432,569939301301153792,0,2015-02-23 11:18:13 -0800,,"@usairways really need help asap, so please make it quick. Thx.",US Airways,-1
9433,569939286935674880,0,2015-02-23 11:18:09 -0800,Shawano WI,@USAirways well that is not going to help. I'vebeen on hold over 3 hrs &amp; my client wants his ff nbr in the record he's elite wAA,US Airways,-1
9434,569938945871626240,0,2015-02-23 11:16:48 -0800,,@usairways hi. You lost my father's wheelchair. Every time we call we just get voicemail. My dad needs it to go home. Please DM me.,US Airways,-1
9435,569938939122991104,0,2015-02-23 11:16:46 -0800,,"@USAirways 4 segments, 4/4 delayed. Gnv &gt; CTL . CTL &gt; JAN . JAN &gt; CTL . CTL &gt; GNV. My year off from flying with you guys was the way to go.",US Airways,-1
9436,569938672935546880,0,2015-02-23 11:15:43 -0800,"Los Angeles, CA",@USAirways is charging me $200 to NOT take my flight. Lol. That is the last time I fly with them.,US Airways,-1
9437,569938487920566272,0,2015-02-23 11:14:59 -0800,,@USAirways yes. It says bag is being delivered. The local number says Not Open. Asked main # for cust service got hung up on.,US Airways,-1
9438,569938470589718528,0,2015-02-23 11:14:54 -0800,"Spokane, Washington","@usairways Row 16, flight 634 today if you're looking for specifics! I can run to Home Depot for the WD40 you if you need.",US Airways,-1
9440,569937457837273088,0,2015-02-23 11:10:53 -0800,New Mexico,"@USAirways I would happily wait in the terminal near food, restrooms and non irritated passengers.",US Airways,-1
9441,569936893325897728,0,2015-02-23 11:08:38 -0800,New Mexico,@USAirways why let passengers on board when there was an issue? Over an hour &amp; the pilot doesn't know when we'll leave.,US Airways,-1
9442,569936213760716801,0,2015-02-23 11:05:56 -0800,Washington D.C.,@USAirways anyone there to help? Still on hold...,US Airways,-1
9443,569935818783125504,0,2015-02-23 11:04:22 -0800,"Arlington, VA",@USAirways oh yay! Now gate agents decide not to deal with upgrade list and just bump up whoever is closest.,US Airways,-1
9446,569935522497478656,0,2015-02-23 11:03:12 -0800,,"@USAirways flights &amp; ""customer relations"" are extremely disappointing. Faced too many problems to type. apology=$25 towards a flight. A JOKE",US Airways,-1
9448,569933275436707840,0,2015-02-23 10:54:16 -0800,,@USAirways @AmericanAir - Can flight #415 get the paperwork inputted?? We should have taken off an hour .. #sittingontheplane #hungry,US Airways,-1
9449,569932287380467712,0,2015-02-23 10:50:20 -0800,Washington D.C.,@USAirways now on hold with customer care.  Wonder if someone will pick up the phone before 5pm.,US Airways,-1
9450,569932207311048705,0,2015-02-23 10:50:01 -0800,,@USAirways when will FLT 445 get a gate at DEN? Over 20 minutes waiting with no information.,US Airways,-1
9451,569930403106172928,0,2015-02-23 10:42:51 -0800,"Arlington, VA",@USAirways lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents. Thanks a lot Asha at DCA.,US Airways,-1
9452,569930292024221696,0,2015-02-23 10:42:25 -0800,Aldie va,@USAirways your delayed flight out of Wilmington made me miss my flight out of Charlotte. Figure out how to take off and arrive on time.,US Airways,-1
9454,569929945331449856,0,2015-02-23 10:41:02 -0800,"Arlington, VA","@USAirways usually ""sorry"" doesn't involve moving people to middle seats and removing them from upgrade lists. Guess that's a club perk.",US Airways,-1
9455,569929134639611904,0,2015-02-23 10:37:49 -0800,,@USAirways don't worry. Used own initiative and arriving much earlier than you planned for me,US Airways,-1
9456,569928540004753409,0,2015-02-23 10:35:27 -0800,"wilmington, nc",@USAirways nice try at the gate making traveler after traveler put bags in the size guide because you oversold.  Sorry #minefits,US Airways,-1
9457,569926843853185024,0,2015-02-23 10:28:42 -0800,,"@USAirways horrible service, wrong plane arrived, many confirmed passengers could not get on flight we paid for due to lack of seats flight",US Airways,-1
9459,569926031542345728,0,2015-02-23 10:25:29 -0800,,"@USAirways booked flight 1mnth ago, seat CONFIRMED, small plane arrived and was not allowed to board bcs no seat, horrible service",US Airways,-1
9460,569925709025509376,0,2015-02-23 10:24:12 -0800,,"@USAirways Very frustrated, checked bag in Logan, was not given a luggage ticket,now luggage is lost &amp; no ownership from @USAirways",US Airways,-1
9461,569923242015764480,0,2015-02-23 10:14:24 -0800,Watching @Interpol somewhere,@USAirways They were breathing very heavily. but were super helpful. Thank you.,US Airways,1
9462,569923163259318274,0,2015-02-23 10:14:05 -0800,Watching @Interpol somewhere,"@USAirways Aye, and nothing to do with an automated system which doesn't work properly. Anyway, got through to somebody...",US Airways,-1
9463,569922365322338304,0,2015-02-23 10:10:55 -0800,"Washington, DC","@USAirways okay, great. Thank you!",US Airways,1
9466,569921757647212544,0,2015-02-23 10:08:30 -0800,,@USAirways And the number your agent gave me to call says you are not open? And the main number goes to a computer saying it is delivered?,US Airways,-1
9467,569921646057926656,0,2015-02-23 10:08:03 -0800,,@USAirways any way to get your call center to answer for a OneWorld award? Whenever try system says too busy and disconnect or endless hold,US Airways,-1
9470,569920436466794496,0,2015-02-23 10:03:15 -0800,,@USAirways how long for a reply,US Airways,-1
9472,569918035097731072,0,2015-02-23 09:53:42 -0800,,@USAirways it was customer service like I have never seen before!  Kudos to your organization.,US Airways,1
9474,569917692758630400,0,2015-02-23 09:52:21 -0800,"Pittsburgh, PA",@USAirways how do I get a hold of customer service? I've called multiple times &amp; have been on hold for 30+ mins only to have to hang up,US Airways,-1
9477,569914295854739456,0,2015-02-23 09:38:51 -0800,Washington DC,.@USAirways Can't book a flight online or over the phone. Your customer service is usually great -- anything you can do to help?,US Airways,-1
9478,569914076496850945,0,2015-02-23 09:37:58 -0800,Philadelphia,"@USAirways / @AmericanAir was the worst experience I've ever had flying. Rude, delays, Cancelled Flightlations, lack of updates, and wasting our time",US Airways,-1
9480,569912963273879552,0,2015-02-23 09:33:33 -0800,"Stillwater, MN",@USAirways called 3x &amp; it says high call volumes call back. At $1 a minute for international calls is there any way someone can contact me?,US Airways,-1
9481,569911231705944064,0,2015-02-23 09:26:40 -0800,Indianapolis,@USAirways @jhughes1025 grrrrrrrr. Couldn't book a flight via calling either :(,US Airways,-1
9482,569911064105754624,0,2015-02-23 09:26:00 -0800,,"@USAirways delayed, connection missed, now extended layover how about a lounge pass for PHL. #5077",US Airways,-1
9483,569910971222892545,0,2015-02-23 09:25:38 -0800,"Cincinnati, OH","@USAirways Another twist in the plot. Took off from Miami, then had to return due to a unsecured cargo door. most stressful vacation ever.",US Airways,-1
9484,569910571686088704,0,2015-02-23 09:24:03 -0800,,@USAirways she will be reaching out to you! HARDWORKING mom just trying to do her best!,US Airways,-1
9488,569909641129402368,0,2015-02-23 09:20:21 -0800,,@USAirways When I check online it states status closed. What does this mean? As I have yet been able to reach a live person...,US Airways,-1
9489,569909232696483842,0,2015-02-23 09:18:44 -0800,Watching @Interpol somewhere,@USAirways Your system is affected by the weather?,US Airways,-1
9490,569909058250997760,0,2015-02-23 09:18:02 -0800,"Dallas, TX",@USAirways we called and were able to get rescheduled. Thank you for the quick responses today!!,US Airways,1
9492,569908781720702976,0,2015-02-23 09:16:56 -0800,"Washington, DC",@USAirways I'm unable to check in for flight 2119 BOS-DCA and haven't heard if flight was Cancelled Flighted/rescheduled. Any updates??,US Airways,-1
9493,569907782108839938,1,2015-02-23 09:12:58 -0800,Pennsylvania,@USAirways / @AmericanAir don't forget without your customers you would be out of business! #epicfail #usairwaysfail,US Airways,-1
9495,569906167947898880,0,2015-02-23 09:06:33 -0800,BK,@USAirways @AmericanAir hey since you    f*%#ed my wknd can I have day pass to admirals club or meal coupon or free coke? {blank stare},US Airways,-1
9496,569905936980185088,1,2015-02-23 09:05:38 -0800,Jacksonville,@USAirways : You Make the Reservation; We'll Make the Excuses! #usairwaysfail,US Airways,-1
9498,569905773276307457,0,2015-02-23 09:04:59 -0800,"New Haven, CT",@USAirways Another dead end.  They only handle AA L&amp;F.  They gave me the same failed # I already had. 610-362-7498(99) VM full.  #lost,US Airways,-1
9499,569905559652012032,0,2015-02-23 09:04:08 -0800,Pennsylvania,@USAirways  Houston Gate 17 customer Service needs to treat people with respect. There are hardly people waiting! #chillpill #usairwaysfail,US Airways,-1
9500,569904589010575360,0,2015-02-23 09:00:16 -0800,"Washington, DC",@USAirways over the phone. I called the 6170 number and she picked up almost immediately.,US Airways,1
9502,569903376583913472,0,2015-02-23 08:55:27 -0800,"Dallas, TX",@USAirways 603 &amp; 2705 DFW to PSP thank you!,US Airways,1
9503,569902284710084608,0,2015-02-23 08:51:07 -0800,Mentor/Columbus,@USAirways 1899. Thanks,US Airways,1
9507,569899709734752256,0,2015-02-23 08:40:53 -0800,Watching @Interpol somewhere,@USAirways I NEED TO *SPEAK* TO SOMEBODY ABOUT A RESERVATION. As in talk to a human being. Yet your computer system puts the phone down on,US Airways,-1
9509,569899102198206464,0,2015-02-23 08:38:28 -0800,Jacksonville,@USAirways : Premier provider of missed connections! #usairwaysfail,US Airways,-1
9510,569898346036404224,0,2015-02-23 08:35:28 -0800,"Richmond, VA","@USAirways I'm sure the people are working very hard, but the systems should assist with IVR prompting, offering call backs, hold wait times",US Airways,-1
9512,569897573294743552,0,2015-02-23 08:32:24 -0800,"Washington, DC",@USAirways FYI your customer service rep Carol is an absolute delight. So pleasant to with with and rebooked me in lightning speed! Thanks!,US Airways,1
9513,569896616322334720,0,2015-02-23 08:28:36 -0800,Colorado ,"@USAirways is struggling. had me on hold for 25 minutes, kicked me back to the start, then said they couldnt handle the amount of calls",US Airways,-1
9515,569895538910498817,0,2015-02-23 08:24:19 -0800,,@USAirways they told me to call back Late Flightr,US Airways,-1
9518,569894449922252800,0,2015-02-23 08:19:59 -0800,go central ,"@USAirways I cant make it to airport, roads are to bad in DFW and no one is answering the phones and the website is down?How do I reschedule",US Airways,-1
9519,569894295953645568,0,2015-02-23 08:19:22 -0800,"Wayland, MA USA",@USAirways Pilot pleads to let boarding begin for full flight #1937 while waiting for 4th flight attendant. Denied by mission control. Grrrr,US Airways,-1
9520,569894100649947136,2,2015-02-23 08:18:36 -0800,Mentor/Columbus,@USAirways website isnt working and I cant talk to any1 on the phone to check flight status out of dfw. Roads are awful and cant get there,US Airways,-1
9521,569894035797753856,0,2015-02-23 08:18:20 -0800,TLH,@USAirways rebooked for Tuesday. Arriving too Late Flight for on Tuesday to start the class. Cancelled Flightled the trip.,US Airways,-1
9523,569893554753040386,0,2015-02-23 08:16:26 -0800,"Washington, DC",@USAirways 2102 DCA-BOS. Cancelled Flightled after making us wait over an hour. If I fly USAir every week can you upgrade my status proactively?,US Airways,-1
9524,569892553690124288,0,2015-02-23 08:12:27 -0800,east coast,@USAirways DOMINICK L. at La Guardia airport NYC gives the absolute best customer service! Thanku! Checking in made easy!,US Airways,1
9526,569891350302367745,0,2015-02-23 08:07:40 -0800,Sheffield,"@USAirways Going to Manchester, UK now i'm going to miss a wedding. You going to rebook that too? Why have you chosen to Cancelled Flight my flight??",US Airways,-1
9527,569891260405665792,0,2015-02-23 08:07:19 -0800,"Stillwater, MN",@USAirways if you DM me we can take this offline. Would love more info on location of lost bags. Any help is appreciated.,US Airways,-1
9529,569890311608111105,0,2015-02-23 08:03:32 -0800,"New Haven, CT",@USAirways @acnewsguy can you give me a # for US Air in philly to talk to a real person? Acarl4@hotmail.com,US Airways,-1
9531,569890152832749568,0,2015-02-23 08:02:55 -0800,"Washington, DC",@USAirways or how about power outlets at your seat if you're gonna keep us siting here forever?,US Airways,-1
